Time (sec), Heater 1 (%),Temperature 1 (degC), Energy balance (degC), FOPDT (degC)
1.462953493833541870e+03,7.000000000000000000e+01,6.730500000000000682e+01,6.546057686995840186e+01,6.541344275232378891e+01
1.464415820360183716e+03,7.000000000000000000e+01,6.714400000000000546e+01,6.535646261762309450e+01,6.541449114280618460e+01
1.465698973894119263e+03,7.000000000000000000e+01,6.727200000000000557e+01,6.526644345929770452e+01,6.541540061328355193e+01
1.466966769218444824e+03,7.000000000000000000e+01,6.698199999999999932e+01,6.517871257637347071e+01,6.541628969766711066e+01
1.468263177633285522e+03,7.000000000000000000e+01,6.691800000000000637e+01,6.509022885304096917e+01,6.541718918631879376e+01
1.469595262050628662e+03,7.000000000000000000e+01,6.691800000000000637e+01,6.500058434899028725e+01,6.541810336122648550e+01
1.470847990512847900e+03,7.000000000000000000e+01,6.698199999999999932e+01,6.491744185912693865e+01,6.541895386620620911e+01
1.472105566501617432e+03,7.000000000000000000e+01,6.682099999999999795e+01,6.483509439671564678e+01,6.541979877848297065e+01
1.473410677194595337e+03,7.000000000000000000e+01,6.665999999999999659e+01,6.475080107809515084e+01,6.533953886387172361e+01
1.474702051401138306e+03,7.000000000000000000e+01,6.665999999999999659e+01,6.466854824255977974e+01,6.526097824206814835e+01
1.475994322299957275e+03,7.000000000000000000e+01,6.659600000000000364e+01,6.458737046121626690e+01,6.518320483763376672e+01
1.477251378059387207e+03,7.000000000000000000e+01,6.633799999999999386e+01,6.450947634182472257e+01,6.510835018236150518e+01
1.478590201377868652e+03,7.000000000000000000e+01,6.633799999999999386e+01,6.442766120023856047e+01,6.502948407470087488e+01
1.479853568315505981e+03,7.000000000000000000e+01,6.601600000000000534e+01,6.435152571721653203e+01,6.495586547041264680e+01
1.481117030858993530e+03,7.000000000000000000e+01,6.601600000000000534e+01,6.427640765660004263e+01,6.488301237757950446e+01
1.482468979358673096e+03,7.000000000000000000e+01,6.604800000000000182e+01,6.419714610948807376e+01,6.480590191345983442e+01
1.483742619991302490e+03,7.000000000000000000e+01,6.614499999999999602e+01,6.412351734044767682e+01,6.473404829320550391e+01
1.485008771419525146e+03,7.000000000000000000e+01,6.630599999999999739e+01,6.405130927085951953e+01,6.466336911896306106e+01
1.486274625062942505e+03,7.000000000000000000e+01,6.633799999999999386e+01,6.398008912301327200e+01,6.459344814055987172e+01
1.487724688768386841e+03,7.000000000000000000e+01,6.633799999999999386e+01,6.389968085535042519e+01,6.451425326228377344e+01
1.488990088939666748e+03,7.000000000000000000e+01,6.633799999999999386e+01,6.383052356070777478e+01,6.444592136550051009e+01
1.490269928455352783e+03,7.000000000000000000e+01,6.633799999999999386e+01,6.376152194275096008e+01,6.437753880100092374e+01
1.491561670303344727e+03,7.000000000000000000e+01,6.617700000000000671e+01,6.369282876276594152e+01,6.430925586209227163e+01
1.492823940038681030e+03,7.000000000000000000e+01,6.624099999999999966e+01,6.362661224035861096e+01,6.424323717058271654e+01
1.494068255662918091e+03,7.000000000000000000e+01,6.617700000000000671e+01,6.356220530693889259e+01,6.417883367747600687e+01
1.495312770605087280e+03,7.000000000000000000e+01,6.604800000000000182e+01,6.349863816759744850e+01,6.411508439578065577e+01
1.496624888181686401e+03,7.000000000000000000e+01,6.604800000000000182e+01,6.343252614038806314e+01,6.404858437670218052e+01
1.497902703523635864e+03,7.000000000000000000e+01,6.601600000000000534e+01,6.336902597210087151e+01,6.398451797044690892e+01
1.499222534894943237e+03,7.000000000000000000e+01,6.601600000000000534e+01,6.330434027733406310e+01,6.391905732987139999e+01
1.500560843944549561e+03,7.000000000000000000e+01,6.601600000000000534e+01,6.323967211798873223e+01,6.385341133798038982e+01
1.501820721864700317e+03,7.000000000000000000e+01,6.601600000000000534e+01,6.317963130856492171e+01,6.379227795451452465e+01
1.503100208759307861e+03,7.000000000000000000e+01,6.569299999999999784e+01,6.311947565760743828e+01,6.373084650844396037e+01
1.504360332727432251e+03,7.000000000000000000e+01,6.537099999999999511e+01,6.306102676583770972e+01,6.367098157170931216e+01
1.505670022249221802e+03,7.000000000000000000e+01,6.537099999999999511e+01,6.300110472804607298e+01,6.360942455895406056e+01
1.506917395591735840e+03,7.000000000000000000e+01,6.537099999999999511e+01,6.294480598268569338e+01,6.355141784254692539e+01
1.508194759845733643e+03,7.000000000000000000e+01,6.537099999999999511e+01,6.288792344353259978e+01,6.349263805497808733e+01
1.509505970239639282e+03,7.000000000000000000e+01,6.537099999999999511e+01,6.283033274408512625e+01,6.343294805690634064e+01
1.510753111124038696e+03,7.000000000000000000e+01,6.511299999999999955e+01,6.277629712113122196e+01,6.337677668883522131e+01
1.512010433435440063e+03,7.000000000000000000e+01,6.504900000000000659e+01,6.272254155259128083e+01,6.332073461968192163e+01
1.513291902542114258e+03,7.000000000000000000e+01,6.498399999999999466e+01,6.266848860481132988e+01,6.326421728651546061e+01
1.514629744768142700e+03,7.000000000000000000e+01,6.472700000000000387e+01,6.261283842859722881e+01,6.320585412583869811e+01
1.515863245248794556e+03,7.000000000000000000e+01,6.472700000000000387e+01,6.256222570561834573e+01,6.315261635163254539e+01
1.517142711162567139e+03,7.000000000000000000e+01,6.472700000000000387e+01,6.251042361405819747e+01,6.309796988729166856e+01
1.518488309383392334e+03,7.000000000000000000e+01,6.472700000000000387e+01,6.245669878344534709e+01,6.304112403815454257e+01
1.519737082004547119e+03,7.000000000000000000e+01,6.440399999999999636e+01,6.240752287764058792e+01,6.298893590808611975e+01
1.521015433788299561e+03,7.000000000000000000e+01,6.408199999999999363e+01,6.235785357927517225e+01,6.293607119745955458e+01
1.522290566444396973e+03,7.000000000000000000e+01,6.366299999999999670e+01,6.230897695445071349e+01,6.288389767591796442e+01
1.523598214626312256e+03,7.000000000000000000e+01,6.343800000000000239e+01,6.225953685713687946e+01,6.283096643141718829e+01
1.524861487150192261e+03,7.000000000000000000e+01,6.337299999999999756e+01,6.221242234151026196e+01,6.278037629370472672e+01
1.526116349697113037e+03,7.000000000000000000e+01,6.317999999999999972e+01,6.216624310241803641e+01,6.273064746562578620e+01
1.527456557273864746e+03,7.000000000000000000e+01,6.321200000000000330e+01,6.211759773845597010e+01,6.267810765797709394e+01
1.528749285697937012e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.207132702690637416e+01,6.262798211454839503e+01
1.530070156574249268e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.202470016515763973e+01,6.257732006126532553e+01
1.531405810594558716e+03,7.000000000000000000e+01,6.282500000000000284e+01,6.197821133676160343e+01,6.252665491442219547e+01
1.532953951597213745e+03,7.000000000000000000e+01,6.279299999999999926e+01,6.192514441999588826e+01,6.246863084126133714e+01
1.534245075702667236e+03,7.000000000000000000e+01,6.279299999999999926e+01,6.188154935048396510e+01,6.242080892772459322e+01
1.535549698114395142e+03,7.000000000000000000e+01,6.279299999999999926e+01,6.183810069143373767e+01,6.237300686038877728e+01
1.536922811508178711e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.179301552901205241e+01,6.232325343870070355e+01
1.538238934755325317e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.175041342280076151e+01,6.227609639380724360e+01
1.539532257318496704e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.170912443970638606e+01,6.223025742367847357e+01
1.540821730375289917e+03,7.000000000000000000e+01,6.314699999999999847e+01,6.166851797560053683e+01,6.218504408970954245e+01
1.542189866065979004e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.162603661918001308e+01,6.213760082218389158e+01
1.543513757944107056e+03,7.000000000000000000e+01,6.311500000000000199e+01,6.158551125734823017e+01,6.209220390084102803e+01
1.544836621522903442e+03,7.000000000000000000e+01,6.285699999999999932e+01,6.154558112122907687e+01,6.204733974751673031e+01
1.546175708293914795e+03,7.000000000000000000e+01,6.279299999999999926e+01,6.150572709499653001e+01,6.200242631672461613e+01
1.547460495948791504e+03,7.000000000000000000e+01,6.279299999999999926e+01,6.146801684184822534e+01,6.195980266761976907e+01
1.548769064664840698e+03,7.000000000000000000e+01,6.272899999999999920e+01,6.143013229307086931e+01,6.191685663506331139e+01
1.550110716819763184e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.139183100495495182e+01,6.187330837340273604e+01
1.551468163251876831e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.135362847247137097e+01,6.182974018887948375e+01
1.552782890796661377e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.131714781720569363e+01,6.178801032948425842e+01
1.554048494577407837e+03,7.000000000000000000e+01,6.214800000000000324e+01,6.128250659307417436e+01,6.174826926474612776e+01
1.555396181821823120e+03,7.000000000000000000e+01,6.214800000000000324e+01,6.124612492750975434e+01,6.170640897649179379e+01
1.556671570301055908e+03,7.000000000000000000e+01,6.214800000000000324e+01,6.121216964035676256e+01,6.166722497951803206e+01
1.557967850685119629e+03,7.000000000000000000e+01,6.205199999999999960e+01,6.117812437456029784e+01,6.162782357789063781e+01
1.559271777153015137e+03,7.000000000000000000e+01,6.185799999999999699e+01,6.114434598290148415e+01,6.158861684833946981e+01
1.560627705335617065e+03,7.000000000000000000e+01,6.182600000000000051e+01,6.110971087856273698e+01,6.154829585620514365e+01
1.561918110132217407e+03,7.000000000000000000e+01,6.211599999999999966e+01,6.107720758766339486e+01,6.151034412653689287e+01
1.563242689371109009e+03,7.000000000000000000e+01,6.214800000000000324e+01,6.104430153005046122e+01,6.147180945248827300e+01
1.564607699632644653e+03,7.000000000000000000e+01,6.214800000000000324e+01,6.101086971462012798e+01,6.143254108700837435e+01
1.565909384012222290e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.097943504975881979e+01,6.139550826187947763e+01
1.567197790384292603e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.094874399533318865e+01,6.135924665490438201e+01
1.568521165609359741e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.091765198159549755e+01,6.132240398281734173e+01
1.569894115686416626e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.088585145291864364e+01,6.128460815418536356e+01
1.571182904481887817e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.085641711089959927e+01,6.124952052549110704e+01
1.572496622323989868e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.082682299638173617e+01,6.121413993687907862e+01
1.573852074861526489e+03,7.000000000000000000e+01,6.243800000000000239e+01,6.079671612050020713e+01,6.117803909036594945e+01
1.575183169841766357e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.076756674744507336e+01,6.114298162091721878e+01
1.576489200115203857e+03,7.000000000000000000e+01,6.247099999999999653e+01,6.073936177359365729e+01,6.110896018480156044e+01
1.577816577196121216e+03,7.000000000000000000e+01,6.240599999999999881e+01,6.071109155136991831e+01,6.107475999832683300e+01
1.579205097436904907e+03,7.000000000000000000e+01,6.234199999999999875e+01,6.068194003376885348e+01,6.103938698946269170e+01
1.580512419462203979e+03,7.000000000000000000e+01,6.221300000000000097e+01,6.065488109948546480e+01,6.100645455761612368e+01
1.581818718433380127e+03,7.000000000000000000e+01,6.214800000000000324e+01,6.062821374348914105e+01,6.097390430973702280e+01
1.583200271606445312e+03,7.000000000000000000e+01,6.192300000000000182e+01,6.060040725324256528e+01,6.093986225673348400e+01
1.584550236701965332e+03,7.000000000000000000e+01,6.153600000000000136e+01,6.057362537255636425e+01,6.090697499437191453e+01
1.585872073650360107e+03,7.000000000000000000e+01,6.121399999999999864e+01,6.054776864205570064e+01,6.087512948578552852e+01
1.587166243076324463e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.052280013759036592e+01,6.084428855155327653e+01
1.588521550416946411e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.049701491891153182e+01,6.081234523571267658e+01
1.589843420267105103e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.047221853822628646e+01,6.078153562038536961e+01
1.591154798269271851e+03,7.000000000000000000e+01,6.121399999999999864e+01,6.044795825749548612e+01,6.075130407016821010e+01
1.592505977392196655e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.042331013770512982e+01,6.072049862245719964e+01
1.593796800613403320e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.040008887112719549e+01,6.069139143082537657e+01
1.595094485044479370e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.037706061250827361e+01,6.066244342899735642e+01
1.596394337654113770e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.035430760914374559e+01,6.063375919777777767e+01
1.597755061388015747e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.033082075982190418e+01,6.060406273009763112e+01
1.599099528074264526e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.030794309795567187e+01,6.057504993176227259e+01
1.600394729375839233e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.028620830846705303e+01,6.054740598525076933e+01
1.601738080501556396e+03,7.000000000000000000e+01,6.121399999999999864e+01,6.026397676563487948e+01,6.051904783787328057e+01
1.603057957172393799e+03,7.000000000000000000e+01,6.121399999999999864e+01,6.024243815492906151e+01,6.049149271738837541e+01
1.604352385520935059e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.022160384781460607e+01,6.046476165921870916e+01
1.605692671537399292e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.020032879408375948e+01,6.043738577855171457e+01
1.607083804845809937e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.017856205181334417e+01,6.040929285947196803e+01
1.608406039714813232e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.015816704888226241e+01,6.038289148807488260e+01
1.609706772089004517e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.013837904197845319e+01,6.035720176978379214e+01
1.611094395637512207e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.011756587759248305e+01,6.033010118857972515e+01
1.612388245105743408e+03,7.000000000000000000e+01,6.121399999999999864e+01,6.009843149082473701e+01,6.030511280913555794e+01
1.613683109998703003e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.007954138275943023e+01,6.028037311277786614e+01
1.614996089935302734e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.006064823437668565e+01,6.025555841413531510e+01
1.616359705209732056e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.004130102457475004e+01,6.023007254301095514e+01
1.617648012399673462e+03,7.000000000000000000e+01,6.118200000000000216e+01,6.002327582419695773e+01,6.020625878197823511e+01
1.619004802465438843e+03,7.000000000000000000e+01,6.108500000000000085e+01,6.000455491777000816e+01,6.018145402478011619e+01
1.620360718011856079e+03,7.000000000000000000e+01,6.098799999999999955e+01,5.998611136194745086e+01,6.015694386412183547e+01
1.621657422304153442e+03,7.000000000000000000e+01,6.118200000000000216e+01,5.996871785216933404e+01,6.013376168841810454e+01
1.622983964920043945e+03,7.000000000000000000e+01,6.089200000000000301e+01,5.995116808487142634e+01,6.011030386968678840e+01
1.624277609586715698e+03,7.000000000000000000e+01,6.085900000000000176e+01,5.993428798537195235e+01,6.008767619498922841e+01
1.625730460882186890e+03,7.000000000000000000e+01,6.085900000000000176e+01,5.991560237684751655e+01,6.006255289475016212e+01
1.627058917999267578e+03,7.000000000000000000e+01,6.079500000000000171e+01,5.989876502647723555e+01,6.003984537591151849e+01
1.628385965108871460e+03,7.000000000000000000e+01,6.053699999999999903e+01,5.988217895198170027e+01,6.001741155834246655e+01
1.629750028610229492e+03,7.000000000000000000e+01,6.053699999999999903e+01,5.986536991476930325e+01,5.999460909164288580e+01
